language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
SACAPULTECO_SACAPULAS_CENTRO	quv	woman	962	16	iSaq	2	
CENTRAL_QUICHE	quc	woman	962	16	iSoq	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	woman	962	16	iSoq	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	woman	962	16	iSoq	2	
POQOMCHI_WESTERN	pob	woman	962	16	Soq	2	
POCOMAM_EASTERN	poa	woman	962	16	iSoq	2	
USPANTEKO	usp	woman	962	16	%anim	-1	borrowed from Spanish
EASTERN_KEKCHI_CAHABON	kek	woman	962	16	iSq	2	
ZINACANTAN_TZOTZIL	tzz	woman	962	16	anc	5	
TZELTAL_BACHAJON	tzb	woman	962	16	anc	5	
CHOL_TUMBALA	ctu	woman	962	16	SiSik	6	
CHONTAL_TABASCO	chf	woman	962	16	iSik	6	
CHORTI	caa	woman	962	16	iSik	6	
ITZAJ	itz	woman	962	16	"iSC""up"	7	
MOPAN	mop	woman	962	16	"iSC""up"	7	
MAYA_YUCATAN	yua	woman	962	16	"SC""up"	7	
LACANDON	lac	woman	962	16	Skik	9	
HUASTEC	hva	man	1554	17	inik	1	
CHICOMUCELTEC	cob	man	1554	17	inikkimalom	1	"also: k""et"
TOJOLABAL	toj	man	1554	17	winik	1	
CHUJ	cnm	man	1554	17	winak	1	
MOCHO	mhc	man	1554	17	winaq	1	"also: Sib"""
JACALTEC	jai	man	1554	17	nax	1	
QANJOBAL_SANTA_EULALIA	kjb	man	1554	17	winaq	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	man	1554	17	winax	1	
IXIL_CHAJUL	ixj	man	1554	17	winaq	1	
AGUACATEC	agu	man	1554	17	yax	4	
TECO_TECTITAN	ttc	man	1554	17	iCan	5	
MAM_NORTHERN	mam	man	1554	17	Sinaq	6	
SIPAKAPENSE	qum	man	1554	17	aCi	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	man	1554	17	aCiN	2	
CENTRAL_QUICHE	quc	man	1554	17	aCi	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	man	1554	17	aCin	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	man	1554	17	aCi	2	
POQOMCHI_WESTERN	pob	man	1554	17	winaq	1	
POCOMAM_EASTERN	poa	man	1554	17	imas	7	
USPANTEKO	usp	man	1554	17	wanaq	1	
EASTERN_KEKCHI_CAHABON	kek	man	1554	17	winq	1	
ZINACANTAN_TZOTZIL	tzz	man	1554	17	vinik	1	also: mol
TZELTAL_BACHAJON	tzb	man	1554	17	winik	1	
CHOL_TUMBALA	ctu	man	1554	17	winik	1	
CHONTAL_TABASCO	chf	man	1554	17	winik	1	also: alo7
CHORTI	caa	man	1554	17	winik	1	
ITZAJ	itz	man	1554	17	winik	1	
MOPAN	mop	man	1554	17	winik	1	
MAYA_YUCATAN	yua	man	1554	17	"Sib"""	3	
LACANDON	lac	man	1554	17	Sib	3	also: ton
HUASTEC	hva	person	683	18	tenek	3	
CHICOMUCELTEC	cob	person	683	18	inik	1	
TOJOLABAL	toj	person	683	18	wink~il	1	also: %kristy~ano; Spanish loan
CHUJ	cnm	person	683	18	anma7	-1	
MOCHO	mhc	person	683	18	winaq	1	
JACALTEC	jai	person	683	18	anma	-1	
QANJOBAL_SANTA_EULALIA	kjb	person	683	18	%anima	-1	borrowed from Spanish
ACATECO_SAN_MIGUEL_ACATAN	knj	person	683	18	%anima	-1	borrowed from Spanish
IXIL_CHAJUL	ixj	person	683	18	xal	2	
AGUACATEC	agu	person	683	18	wunak	1	
TECO_TECTITAN	ttc	person	683	18	Sxal	2	
MAM_NORTHERN	mam	person	683	18	Sxal	2	
SIPAKAPENSE	qum	person	683	18	wnaq	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	person	683	18	wanaq	1	
CENTRAL_QUICHE	quc	person	683	18	winaq	1	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	person	683	18	winaq	1	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	person	683	18	winaq	1	
POQOMCHI_WESTERN	pob	person	683	18	%kristyana	-2	Spanish loan
POCOMAM_EASTERN	poa	person	683	18	winaq	1	
USPANTEKO	usp	person	683	18	%kristy~ano	-2	borrowed from Spanish
EASTERN_KEKCHI_CAHABON	kek	person	683	18	%kristy~an	-2	borrowed from Spanish
ZINACANTAN_TZOTZIL	tzz	person	683	18	%kriSCnano	-2	Spanish loan
TZELTAL_BACHAJON	tzb	person	683	18	%kristiano	-2	Spanish loan
CHOL_TUMBALA	ctu	person	683	18	kiSta5u	-2	
CHONTAL_TABASCO	chf	person	683	18	winik	1	
CHORTI	caa	person	683	18	winikop	1	
ITZAJ	itz	person	683	18	mak	4	
MOPAN	mop	person	683	18	%kristy~3nox	-2	Spanish loan
MAYA_YUCATAN	yua	person	683	18	winik	1	also: mak
LACANDON	lac	person	683	18	winik	1	
HUASTEC	hva	fish	227	19	to7ol	1	
CHICOMUCELTEC	cob	fish	227	19	to7ol	1	
TOJOLABAL	toj	fish	227	19	Cay	2	
CHUJ	cnm	fish	227	19	Cay	2	
MOCHO	mhc	fish	227	19	kaC	2	
JACALTEC	jai	fish	227	19	kay	2	
QANJOBAL_SANTA_EULALIA	kjb	fish	227	19	Tay	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	fish	227	19	Tay	2	
IXIL_CHAJUL	ixj	fish	227	19	Tay	2	
AGUACATEC	agu	fish	227	19	k3y	2	
TECO_TECTITAN	ttc	fish	227	19	moy	3	
MAM_NORTHERN	mam	fish	227	19	ky~iS	2	
SIPAKAPENSE	qum	fish	227	19	kar	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	fish	227	19	kar	2	
CENTRAL_QUICHE	quc	fish	227	19	k3r	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	fish	227	19	kar	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	fish	227	19	Cu7	4	
POQOMCHI_WESTERN	pob	fish	227	19	kar	2	
POCOMAM_EASTERN	poa	fish	227	19	kar	2	
USPANTEKO	usp	fish	227	19	kar	2	
EASTERN_KEKCHI_CAHABON	kek	fish	227	19	kar	2	
ZINACANTAN_TZOTZIL	tzz	fish	227	19	Coy	2	
TZELTAL_BACHAJON	tzb	fish	227	19	Cay	2	
CHOL_TUMBALA	ctu	fish	227	19	C3y	2	
CHONTAL_TABASCO	chf	fish	227	19	"buC"""	5	
CHORTI	caa	fish	227	19	Cay	2	
ITZAJ	itz	fish	227	19	k3y	2	also: licil
MOPAN	mop	fish	227	19	"C""ilam"	6	
MAYA_YUCATAN	yua	fish	227	19	kay	2	
LACANDON	lac	fish	227	19	k3y	2	
HUASTEC	hva	bird	937	20	"c""icin"	2	
TOJOLABAL	toj	bird	937	20	yalCan	5	
CHUJ	cnm	bird	937	20	"C""ik"	1	
JACALTEC	jai	bird	937	20	"C""ik"	1	
QANJOBAL_SANTA_EULALIA	kjb	bird	937	20	"c""ikin"	2	"also: saxb""en"
ACATECO_SAN_MIGUEL_ACATAN	knj	bird	937	20	"c""ikin"	2	
IXIL_CHAJUL	ixj	bird	937	20	"c""iTin"	6	
AGUACATEC	agu	bird	937	20	"C""ul"	7	
TECO_TECTITAN	ttc	bird	937	20	"pic"""	8	
MAM_NORTHERN	mam	bird	937	20	"C""it"	9	
SIPAKAPENSE	qum	bird	937	20	"k""y~eq Ckop"	10	
SACAPULTECO_SACAPULAS_CENTRO	quv	bird	937	20	"c""ikin"	2	
CENTRAL_QUICHE	quc	bird	937	20	"c""ikin"	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	bird	937	20	"c""kin"	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	bird	937	20	"c""ikin"	2	
POQOMCHI_WESTERN	pob	bird	937	20	"c""ikin"	2	
POCOMAM_EASTERN	poa	bird	937	20	Cikop	11	
USPANTEKO	usp	bird	937	20	"c""ikin"	2	
EASTERN_KEKCHI_CAHABON	kek	bird	937	20	"c""ik"	2	
ZINACANTAN_TZOTZIL	tzz	bird	937	20	mut	3	
TZELTAL_BACHAJON	tzb	bird	937	20	mut	3	
CHOL_TUMBALA	ctu	bird	937	20	mut	3	
CHONTAL_TABASCO	chf	bird	937	20	mut	3	
CHORTI	caa	bird	937	20	mut	3	
ITZAJ	itz	bird	937	20	"C""iC"""	4	
MOPAN	mop	bird	937	20	"C""iC"""	4	
MAYA_YUCATAN	yua	bird	937	20	"C""iC"""	4	
LACANDON	lac	bird	937	20	"C""iC"	4	
HUASTEC	hva	dog	2009	21	"pik""o7"	1	
CHICOMUCELTEC	cob	dog	2009	21	sul	4	
TOJOLABAL	toj	dog	2009	21	"c""i7"	2	
CHUJ	cnm	dog	2009	21	"c""i7"	2	
MOCHO	mhc	dog	2009	21	"C""i7"	2	
JACALTEC	jai	dog	2009	21	"meC c""i7"	2	
QANJOBAL_SANTA_EULALIA	kjb	dog	2009	21	"T""i7"	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	dog	2009	21	"T""i7"	2	
IXIL_CHAJUL	ixj	dog	2009	21	"T""i7"	2	
AGUACATEC	agu	dog	2009	21	"C""i7"	2	
TECO_TECTITAN	ttc	dog	2009	21	"T""iyan"	3	
MAM_NORTHERN	mam	dog	2009	21	"C""y~an"	3	
SIPAKAPENSE	qum	dog	2009	21	"c""i7"	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	dog	2009	21	"c""e7"	2	
CENTRAL_QUICHE	quc	dog	2009	21	"c""i7"	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	dog	2009	21	"c""e7"	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	dog	2009	21	"c""i7"	2	
POQOMCHI_WESTERN	pob	dog	2009	21	"c""i7"	2	
POCOMAM_EASTERN	poa	dog	2009	21	"c""i"	2	
USPANTEKO	usp	dog	2009	21	"T""i7"	2	
EASTERN_KEKCHI_CAHABON	kek	dog	2009	21	"C""i7"	2	
ZINACANTAN_TZOTZIL	tzz	dog	2009	21	"c""i7"	2	
TZELTAL_BACHAJON	tzb	dog	2009	21	"c""i7"	2	
CHOL_TUMBALA	ctu	dog	2009	21	"c""i7"	2	
CHONTAL_TABASCO	chf	dog	2009	21	wiCu7	5	
CHORTI	caa	dog	2009	21	"c""i7"	2	
ITZAJ	itz	dog	2009	21	"pek"""	1	
MOPAN	mop	dog	2009	21	"pek"""	1	
MAYA_YUCATAN	yua	dog	2009	21	"pek"""	1	
LACANDON	lac	dog	2009	21	"pek"""	1	
HUASTEC	hva	louse	1392	22	"uc"""	1	
CHICOMUCELTEC	cob	louse	1392	22	"uC"""	1	
TOJOLABAL	toj	louse	1392	22	"uk"""	1	
CHUJ	cnm	louse	1392	22	"uk"""	1	
MOCHO	mhc	louse	1392	22	"uk"""	1	
JACALTEC	jai	louse	1392	22	"uk"""	1	
QANJOBAL_SANTA_EULALIA	kjb	louse	1392	22	"uk"""	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	louse	1392	22	"uk"""	1	
IXIL_CHAJUL	ixj	louse	1392	22	"uk"""	1	
AGUACATEC	agu	louse	1392	22	"k""uS"	3	
TECO_TECTITAN	ttc	louse	1392	22	"uk"""	1	
MAM_NORTHERN	mam	louse	1392	22	"Squk"""	2	
SIPAKAPENSE	qum	louse	1392	22	"squk"""	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	louse	1392	22	"ok"""	1	
CENTRAL_QUICHE	quc	louse	1392	22	"uk"""	1	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	louse	1392	22	"uk"""	1	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	louse	1392	22	"uk"""	1	
POQOMCHI_WESTERN	pob	louse	1392	22	"uk"""	1	
POCOMAM_EASTERN	poa	louse	1392	22	"uk"""	1	
USPANTEKO	usp	louse	1392	22	"suq""uk"""	2	
EASTERN_KEKCHI_CAHABON	kek	louse	1392	22	"uk"""	1	
ZINACANTAN_TZOTZIL	tzz	louse	1392	22	"uC"""	1	
TZELTAL_BACHAJON	tzb	louse	1392	22	"uC"""	1	
CHOL_TUMBALA	ctu	louse	1392	22	"uC"""	1	
CHONTAL_TABASCO	chf	louse	1392	22	"uC"""	1	
CHORTI	caa	louse	1392	22	u7C	1	
ITZAJ	itz	louse	1392	22	"uk"""	1	
MOPAN	mop	louse	1392	22	"uk"""	1	
MAYA_YUCATAN	yua	louse	1392	22	"uk"""	1	
LACANDON	lac	louse	1392	22	"uk"""	1	
HUASTEC	hva	tree	906	23	te7	1	
CHICOMUCELTEC	cob	tree	906	23	te7	1	
TOJOLABAL	toj	tree	906	23	te7	1	
CHUJ	cnm	tree	906	23	te7	1	
MOCHO	mhc	tree	906	23	te7	1	
JACALTEC	jai	tree	906	23	"k""eptax"	2	
QANJOBAL_SANTA_EULALIA	kjb	tree	906	23	te7	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	tree	906	23	te7	1	
IXIL_CHAJUL	ixj	tree	906	23	ce7	1	
AGUACATEC	agu	tree	906	23	ce7	1	
TECO_TECTITAN	ttc	tree	906	23	ce7	1	
MAM_NORTHERN	mam	tree	906	23	ce7	1	
SIPAKAPENSE	qum	tree	906	23	Ce7	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	tree	906	23	Ce7	1	
CENTRAL_QUICHE	quc	tree	906	23	Ce7	1	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tree	906	23	Ce7	1	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tree	906	23	Ce7	1	
POQOMCHI_WESTERN	pob	tree	906	23	Ce7	1	
POCOMAM_EASTERN	poa	tree	906	23	Cie7	1	
USPANTEKO	usp	tree	906	23	Ce7	1	
EASTERN_KEKCHI_CAHABON	kek	tree	906	23	Ce7	1	
ZINACANTAN_TZOTZIL	tzz	tree	906	23	te7	1	
TZELTAL_BACHAJON	tzb	tree	906	23	te7	1	
CHOL_TUMBALA	ctu	tree	906	23	te7	1	
CHONTAL_TABASCO	chf	tree	906	23	te7	1	
CHORTI	caa	tree	906	23	te7	1	
ITZAJ	itz	tree	906	23	Ce7	1	
MOPAN	mop	tree	906	23	Ce7	1	
MAYA_YUCATAN	yua	tree	906	23	Ce7	1	
LACANDON	lac	tree	906	23	Ce7	1	
TOJOLABAL	toj	seed	714	24	inat	1	
CHUJ	cnm	seed	714	24	iNat	1	
MOCHO	mhc	seed	714	24	iNat	1	also: iNt
JACALTEC	jai	seed	714	24	iNat	1	
QANJOBAL_SANTA_EULALIA	kjb	seed	714	24	inat	1	
IXIL_CHAJUL	ixj	seed	714	24	iya	2	
AGUACATEC	agu	seed	714	24	ix	3	
TECO_TECTITAN	ttc	seed	714	24	ixax	2	
MAM_NORTHERN	mam	seed	714	24	iyax	2	
SIPAKAPENSE	qum	seed	714	24	ixa7	3	
SACAPULTECO_SACAPULAS_CENTRO	quv	seed	714	24	ixa7	3	
CENTRAL_QUICHE	quc	seed	714	24	ixa7	3	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	seed	714	24	ixac	4	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	seed	714	24	ixac	4	
POQOMCHI_WESTERN	pob	seed	714	24	ixa7	3	also: xa7
USPANTEKO	usp	seed	714	24	fxax	5	
EASTERN_KEKCHI_CAHABON	kek	seed	714	24	iyax	5	
ZINACANTAN_TZOTZIL	tzz	seed	714	24	"bek"""	6	
CHOL_TUMBALA	ctu	seed	714	24	"b3k"""	6	"also: pak"""
CHONTAL_TABASCO	chf	seed	714	24	"bek"""	6	"also: p3k""3bi"
CHORTI	caa	seed	714	24	hinah	1	
ITZAJ	itz	seed	714	24	"nek"""	7	
MOPAN	mop	seed	714	24	semiya	-1	
MAYA_YUCATAN	yua	seed	714	24	"nek"""	7	also: i7inah
LACANDON	lac	seed	714	24	"nek"""	7	
HUASTEC	hva	leaf	628	25	Seklek	1	
CHICOMUCELTEC	cob	leaf	628	25	Sekelte7	1	
TOJOLABAL	toj	leaf	628	25	spowil	5	
CHUJ	cnm	leaf	628	25	Sil te7	6	
MOCHO	mhc	leaf	628	25	Saq	1	
JACALTEC	jai	leaf	628	25	Sax	1	
QANJOBAL_SANTA_EULALIA	kjb	leaf	628	25	Saq	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	leaf	628	25	Sax te7	1	
IXIL_CHAJUL	ixj	leaf	628	25	Saq	1	
AGUACATEC	agu	leaf	628	25	Saq	1	
TECO_TECTITAN	ttc	leaf	628	25	"Taq k""ul"	1	
MAM_NORTHERN	mam	leaf	628	25	Saq	1	
SIPAKAPENSE	qum	leaf	628	25	Saq	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	leaf	628	25	raSaq	2	
CENTRAL_QUICHE	quc	leaf	628	25	uSaq	1	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	leaf	628	25	ruSaq	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	leaf	628	25	ruSaq	2	
POQOMCHI_WESTERN	pob	leaf	628	25	Saq	1	
POCOMAM_EASTERN	poa	leaf	628	25	Saq	1	
USPANTEKO	usp	leaf	628	25	Saq	1	
EASTERN_KEKCHI_CAHABON	kek	leaf	628	25	Saq	1	
ZINACANTAN_TZOTZIL	tzz	leaf	628	25	anal	7	
TZELTAL_BACHAJON	tzb	leaf	628	25	yabinal	8	
CHOL_TUMBALA	ctu	leaf	628	25	yopom	3	
CHONTAL_TABASCO	chf	leaf	628	25	u yopo	3	
CHORTI	caa	leaf	628	25	uyopor	3	
ITZAJ	itz	leaf	628	25	le7	4	
MOPAN	mop	leaf	628	25	le7 Ce7	4	
MAYA_YUCATAN	yua	leaf	628	25	le7	4	
LACANDON	lac	leaf	628	25	re7	4	also: Siw
HUASTEC	hva	root	670	26	iblab	7	
TOJOLABAL	toj	root	670	26	yeC	8	
CHUJ	cnm	root	670	26	"C""aNl yip"	9	
MOCHO	mhc	root	670	26	iNtil	10	"also: lok"""
JACALTEC	jai	root	670	26	Se7	1	
QANJOBAL_SANTA_EULALIA	kjb	root	670	26	Se7	1	
ACATECO_SAN_MIGUEL_ACATAN	knj	root	670	26	Se7 te7	1	
IXIL_CHAJUL	ixj	root	670	26	"taq""il"	2	
AGUACATEC	agu	root	670	26	takl	2	
TECO_TECTITAN	ttc	root	670	26	"tlok"""	2	
MAM_NORTHERN	mam	root	670	26	"tlok"""	2	
SIPAKAPENSE	qum	root	670	26	Se7	1	
SACAPULTECO_SACAPULAS_CENTRO	quv	root	670	26	"rak""amal"	11	
CENTRAL_QUICHE	quc	root	670	26	sera7	12	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	root	670	26	ruSe7	3	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	root	670	26	ruSe7	3	
POQOMCHI_WESTERN	pob	root	670	26	ra7	4	
POCOMAM_EASTERN	poa	root	670	26	"k""ahamil Cie7"	13	
USPANTEKO	usp	root	670	26	ra7	4	
EASTERN_KEKCHI_CAHABON	kek	root	670	26	Se7	1	
ZINACANTAN_TZOTZIL	tzz	root	670	26	ibel	14	also: isimil
TZELTAL_BACHAJON	tzb	root	670	26	"lop"""	15	
CHOL_TUMBALA	ctu	root	670	26	wi7	5	also: tomel
CHONTAL_TABASCO	chf	root	670	26	wi7	5	
CHORTI	caa	root	670	26	wir	16	
ITZAJ	itz	root	670	26	moc	17	
MOPAN	mop	root	670	26	kan Ce7	18	
MAYA_YUCATAN	yua	root	670	26	moc	6	
HUASTEC	hva	bark	1204	27	"ot""lab"	1	
CHICOMUCELTEC	cob	bark	1204	27	otoSte7	1	
TOJOLABAL	toj	bark	1204	27	pat	4	
CHUJ	cnm	bark	1204	27	xokbal te7	6	
JACALTEC	jai	bark	1204	27	"c""umal"	2	
QANJOBAL_SANTA_EULALIA	kjb	bark	1204	27	"T""umal te7"	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	bark	1204	27	yin	7	
IXIL_CHAJUL	ixj	bark	1204	27	ti7	8	
AGUACATEC	agu	bark	1204	27	"xalk""ok""il"	9	
TECO_TECTITAN	ttc	bark	1204	27	Sx~olmisal ce7	10	
MAM_NORTHERN	mam	bark	1204	27	komal	11	
SIPAKAPENSE	qum	bark	1204	27	ix	3	
SACAPULTECO_SACAPULAS_CENTRO	quv	bark	1204	27	ix	3	
CENTRAL_QUICHE	quc	bark	1204	27	ix	3	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	bark	1204	27	rix	4	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	bark	1204	27	rix	4	
POQOMCHI_WESTERN	pob	bark	1204	27	ix	3	
POCOMAM_EASTERN	poa	bark	1204	27	rix Cie7	5	
USPANTEKO	usp	bark	1204	27	rex Ce7	5	
EASTERN_KEKCHI_CAHABON	kek	bark	1204	27	rix	3	
ZINACANTAN_TZOTZIL	tzz	bark	1204	27	patil	4	
TZELTAL_BACHAJON	tzb	bark	1204	27	pat	4	
CHONTAL_TABASCO	chf	bark	1204	27	u pat te7	4	
CHORTI	caa	bark	1204	27	pat	4	
ITZAJ	itz	bark	1204	27	paC Ce7	4	
MOPAN	mop	bark	1204	27	paC Ce7	4	
LACANDON	lac	bark	1204	27	sor	12	also: soCe7
HUASTEC	hva	skin	763	28	"ot""lab"	1	
CHICOMUCELTEC	cob	skin	763	28	"ot""ol"	1	
TOJOLABAL	toj	skin	763	28	"c""uxmil"	2	
CHUJ	cnm	skin	763	28	"c""umal"	2	
MOCHO	mhc	skin	763	28	"c""um"	2	also: iN
JACALTEC	jai	skin	763	28	"c""umal"	2	
QANJOBAL_SANTA_EULALIA	kjb	skin	763	28	"c""umal"	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	skin	763	28	"T""um"	2	
IXIL_CHAJUL	ixj	skin	763	28	"c""umal"	2	
AGUACATEC	agu	skin	763	28	"c""uml"	2	
TECO_TECTITAN	ttc	skin	763	28	"c""umal"	2	
MAM_NORTHERN	mam	skin	763	28	"c""umile"	2	
SIPAKAPENSE	qum	skin	763	28	ty~oxil	6	
SACAPULTECO_SACAPULAS_CENTRO	quv	skin	763	28	"c""umal"	2	
CENTRAL_QUICHE	quc	skin	763	28	"c""um"	2	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	skin	763	28	"c""umal"	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	skin	763	28	"c""umal"	2	
POQOMCHI_WESTERN	pob	skin	763	28	"c""umal"	2	
POCOMAM_EASTERN	poa	skin	763	28	ix	7	
USPANTEKO	usp	skin	763	28	"c""umal"	2	
EASTERN_KEKCHI_CAHABON	kek	skin	763	28	"c""umal"	2	
ZINACANTAN_TZOTZIL	tzz	skin	763	28	nukulal	3	
TZELTAL_BACHAJON	tzb	skin	763	28	nukul	3	
CHOL_TUMBALA	ctu	skin	763	28	p3C3l	4	
CHONTAL_TABASCO	chf	skin	763	28	p3Ci	4	
CHORTI	caa	skin	763	28	pat	4	
ITZAJ	itz	skin	763	28	"k""ew"	5	"also: p""e7es"
MOPAN	mop	skin	763	28	"k""ewel"	5	
MAYA_YUCATAN	yua	skin	763	28	"k""ewel"	5	
LACANDON	lac	skin	763	28	"ot"""	1	
HUASTEC	hva	flesh	634	29	"t""ulek"	1	
CHICOMUCELTEC	cob	flesh	634	29	"t""ul"	1	
TOJOLABAL	toj	flesh	634	29	"b""ak""et"	2	also: ti7ox
CHUJ	cnm	flesh	634	29	Cibx	3	
MOCHO	mhc	flesh	634	29	"baq""eC"	4	also: uS
JACALTEC	jai	flesh	634	29	Cibe	3	
QANJOBAL_SANTA_EULALIA	kjb	flesh	634	29	"Cib""ex"	3	
ACATECO_SAN_MIGUEL_ACATAN	knj	flesh	634	29	"Cib""e"	3	
IXIL_CHAJUL	ixj	flesh	634	29	"Cib"""	3	
AGUACATEC	agu	flesh	634	29	Cibax	3	
TECO_TECTITAN	ttc	flesh	634	29	"Cib""x"	3	
MAM_NORTHERN	mam	flesh	634	29	Cib	3	
SIPAKAPENSE	qum	flesh	634	29	ty~ax	3	
SACAPULTECO_SACAPULAS_CENTRO	quv	flesh	634	29	ti7ex	3	
CENTRAL_QUICHE	quc	flesh	634	29	tix	3	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	flesh	634	29	ti7	3	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	flesh	634	29	ti7ix	3	
POQOMCHI_WESTERN	pob	flesh	634	29	tiwik	3	
POCOMAM_EASTERN	poa	flesh	634	29	ti7	3	
USPANTEKO	usp	flesh	634	29	tinik	3	
EASTERN_KEKCHI_CAHABON	kek	flesh	634	29	"tib"""	3	
ZINACANTAN_TZOTZIL	tzz	flesh	634	29	"bek""tal"	4	
TZELTAL_BACHAJON	tzb	flesh	634	29	"bak""et"	4	
CHOL_TUMBALA	ctu	flesh	634	29	we7el	5	
CHONTAL_TABASCO	chf	flesh	634	29	"u bek""ta"	4	also: we7e
CHORTI	caa	flesh	634	29	wer	5	
ITZAJ	itz	flesh	634	29	"b3k"""	4	
MOPAN	mop	flesh	634	29	"b3k"""	4	
MAYA_YUCATAN	yua	flesh	634	29	"b""ak"""	4	
LACANDON	lac	flesh	634	29	"b3k"""	4	
HUASTEC	hva	blood	946	30	"Sic"""	1	
CHICOMUCELTEC	cob	blood	946	30	"SiC"""	1	
TOJOLABAL	toj	blood	946	30	"Cik""el"	3	
CHUJ	cnm	blood	946	30	"Cik""il"	3	
MOCHO	mhc	blood	946	30	"kik"""	2	
JACALTEC	jai	blood	946	30	Cikil	3	
QANJOBAL_SANTA_EULALIA	kjb	blood	946	30	"Cik"""	2	
ACATECO_SAN_MIGUEL_ACATAN	knj	blood	946	30	"Cik"""	2	
IXIL_CHAJUL	ixj	blood	946	30	kaq	4	
AGUACATEC	agu	blood	946	30	"aSC""el"	5	
TECO_TECTITAN	ttc	blood	946	30	"ky~ik"""	2	
MAM_NORTHERN	mam	blood	946	30	"Ck""e"	2	
SIPAKAPENSE	qum	blood	946	30	"kik"""	2	
SACAPULTECO_SACAPULAS_CENTRO	quv	blood	946	30	"kik"""	2	
CENTRAL_QUICHE	quc	blood	946	30	"kik""el"	3	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	blood	946	30	"kik"""	2	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	blood	946	30	"kik"""	2	
POQOMCHI_WESTERN	pob	blood	946	30	"kik"""	2	
POCOMAM_EASTERN	poa	blood	946	30	"kik"""	2	
USPANTEKO	usp	blood	946	30	"kik"""	2	
EASTERN_KEKCHI_CAHABON	kek	blood	946	30	"kik"""	2	
ZINACANTAN_TZOTZIL	tzz	blood	946	30	"C""iC""elil"	3	
TZELTAL_BACHAJON	tzb	blood	946	30	"C""iC"""	2	
CHOL_TUMBALA	ctu	blood	946	30	"C""iC"""	2	
CHONTAL_TABASCO	chf	blood	946	30	"C""iC"""	2	
CHORTI	caa	blood	946	30	"C""iC"""	2	
ITZAJ	itz	blood	946	30	"k""ik"""	2	
MOPAN	mop	blood	946	30	"k""ik"""	2	
MAYA_YUCATAN	yua	blood	946	30	"k""i7ik"""	2	
LACANDON	lac	blood	946	30	"k""ik"""	2	
HUASTEC	hva	bone	1394	31	beklek	2	
CHICOMUCELTEC	cob	bone	1394	31	weklek	2	
TOJOLABAL	toj	bone	1394	31	"b""ak"	1	
CHUJ	cnm	bone	1394	31	bak	1	
